timeSeconds,utc,satelliteLongitudeDeg,satelliteLatitudeDeg,satelliteAltitudeM,satelliteEcefXM,satelliteEcefYM,satelliteEcefZM,beamCenterLongitudeDeg,beamCenterLatitudeDeg,beamCenterAltitudeM,coverageAreaM2,coverageVertexCount
814.4019634221619,2026-07-15T00:13:34.401Z,98.09029475552332,39.03693570880686,658443.0520807179,-770119.9111812506,5417723.080813411,4410204.26202606,98.93681160295792,38.44260062848437,0,6124510388.798104,96
830.690002690605,2026-07-15T00:13:50.690Z,98.97746256256667,39.710125816065876,658689.0970612187,-845777.4649588617,5353657.4079108555,4474116.955250273,99.52360555974664,39.330352708344456,0,6032416688.434064,96
846.9780419590481,2026-07-15T00:14:06.978Z,99.88321064448705,40.37524271886683,658933.298354812,-921332.8785243372,5288148.05601375,4536666.789108173,99.47027569065519,40.69244963797692,9.313225746154785e-10,6013307433.557537,96
863.2660812274916,2026-07-15T00:14:23.266Z,100.80811329723572,41.031939383808364,659175.3590414859,-996766.2368097205,5221214.680182475,4597834.710314433,99.80163843247885,41.78124518947549,0,6212940588.005644,96
879.5541204959347,2026-07-15T00:14:39.554Z,101.7527502627231,41.679855178159016,659414.9848923758,-1072058.0582869174,5152877.255864324,4657602.086527706,101.72658170538338,41.71739123533407,0,5980371731.320867,96
895.842159764378,2026-07-15T00:14:55.842Z,102.71769904919277,42.31861554417829,659651.8847248582,-1147188.795290134,5083156.149526511,4715950.712026218,103.64469345233644,41.620659722500456,0,6182224167.000019,96
912.1301990328212,2026-07-15T00:15:12.130Z,103.70353364655371,42.94783171517165,659885.7707535625,-1222138.9604784674,5012072.088259744,4772862.8132534055,104.1617931869453,42.60962867491443,-9.313225746154785e-10,6034699704.013145,96
928.4182383012644,2026-07-15T00:15:28.418Z,104.71082020976688,43.56710048246987,660116.3589368649,-1296889.0120947983,4939646.179468483,4828321.054231917,104.21580204120342,43.9691573236017,0,6053802822.014475,96
944.7062775697077,2026-07-15T00:15:44.706Z,105.74011505131308,44.17600402354402,660343.3693184862,-1371419.4771500255,4865899.876764484,4882308.541844312,104.83265319756303,44.90386592485946,0,6195997985.186307,96
960.9943168381509,2026-07-15T00:16:00.994Z,106.79195972422153,44.7741098025108,660566.5263637882,-1445710.8540907565,4790854.998726852,4934808.830978878,106.8493239058824,44.74570726768845,0,6001239573.94677,96
977.2823561065941,2026-07-15T00:16:17.282Z,107.86687736372191,45.36097055532514,660785.5592903709,-1519743.6623359704,4714533.712312683,4985805.92953896,108.85696060775336,44.54668404238939,-1.862645149230957e-9,6242595340.583386,96
993.5703953750375,2026-07-15T00:16:33.570Z,108.9653686054206,45.936124372970404,661000.2023926182,-1593498.4885271157,4636958.512066637,5035284.303314318,109.33060309652723,45.64504650107277,0,6038920504.067709,96
1009.8584346434806,2026-07-15T00:16:49.858Z,110.08790537304046,46.49909489690436,661210.1953597991,-1666955.8942659923,4558152.244454567,5083228.8807129925,109.5225710770453,46.99618979369647,9.313225746154785e-10,6096383864.859716,96
1026.1464739119237,2026-07-15T00:17:06.146Z,111.2349267485692,47.04939164185739,661415.283587384,-1740096.531251842,4478138.06438325,5129625.057352257,110.44103994621155,47.75111051487475,0,6180679002.503597,96
1042.434513180367,2026-07-15T00:17:22.434Z,112.40683170203702,47.58651046175697,661615.2184812091,-1812901.0381899024,4396939.4666340025,5174458.70050726,112.5416969425186,47.483360849413025,9.313225746154785e-10,6023523370.2851095,96
1058.7225524488103,2026-07-15T00:17:38.722Z,113.60397408820894,48.1099341750069,661809.7577541461,-1885350.1522295065,4314580.238753142,5217716.15341598,114.62738106285852,47.166772162620425,0,6305092682.79799,96
1075.0105917172534,2026-07-15T00:17:55.010Z,114.82665470872328,48.61913336551479,661998.6657149801,-1957424.622059321,4231084.490017102,5259384.239439219,115.09574829425019,48.38223421262615,0,6044455604.130056,96
1091.298630985697,2026-07-15T00:18:11.298Z,116.07511469530668,49.11356737565967,662181.7135491129,-2029105.253459209,4146476.6294479463,5299450.266074326,115.46152050046817,49.71618489897713,9.313225746154785e-10,6140487954.198711,96
1107.58667025414,2026-07-15T00:18:27.586Z,117.34952857162666,49.59268550674208,662358.6795908436,-2100372.9499120642,4060781.340179555,5337902.028821457,116.68470293846495,50.261360066410916,0,6166363836.206172,96
1123.8747095225833,2026-07-15T00:18:43.874Z,118.64999539827232,50.055928441280216,662529.3495868891,-2171208.632584952,3974023.613453377,5374727.814901194,118.84882986317565,49.86876510327283,0,6046687191.600941,96
1140.1627487910266,2026-07-15T00:19:00.162Z,119.97653227781572,50.50272989972208,662693.5169508569,-2241593.341479578,3886228.692884369,5409916.406822353,120.97116135721865,49.43825955196531,0,6358090007.187389,96
1156.4507880594697,2026-07-15T00:19:16.450Z,121.32906513267045,50.93251854166098,662850.9830084108,-2311508.146517284,3797422.1169654494,5443457.085798956,121.5033778805421,50.75814162571497,9.313225746154785e-10,6050749062.300871,96
1172.738827327913,2026-07-15T00:19:32.738Z,122.7074222500029,51.34472011840446,663001.5572328484,-2380934.244649874,3707629.6598572712,5475339.6350152735,122.08133442290293,52.062413385395395,9.313225746154785e-10,6185608881.276451,96
1189.0268665963563,2026-07-15T00:19:49.026Z,124.11132537559347,51.73875987970916,663145.0574708302,-2449852.874890999,3616877.377146827,5505554.342737959,123.58910997004936,52.36516760219145,1.862645149230957e-9,6152518981.523334,96
1205.3149058647994,2026-07-15T00:20:05.314Z,125.54038390003389,52.11406523263864,663281.310158018,-2518245.4115556236,3525191.5430380017,5534092.005274343,125.7794881689591,51.834143841444074,1.862645149230957e-9,6070267621.666656,96
1221.6029451332427,2026-07-15T00:20:21.602Z,126.99408710714766,52.47006864484408,663410.1505244253,-2586093.293253613,3432598.6918434696,5560943.929775968,127.79008518978463,51.43169208146934,9.313225746154785e-10,6324603811.797972,96
1237.890984401686,2026-07-15T00:20:37.890Z,128.47179889832975,52.80621077816929,663531.4227891797,-2653378.061640097,3339125.589654996,5586101.93688651,128.56019557239375,52.703396620588684,0,6057326228.067101,96
1254.179023670129,2026-07-15T00:20:54.179Z,129.9727493037353,53.12194383145332,663644.9803445823,-2720081.1568528526,3244799.4021791983,5609558.363233292,129.38544908662027,53.961524506651166,0,6231312959.25604,96
1270.4670629385726,2026-07-15T00:21:10.467Z,131.49604653811537,53.41673506391271,663750.6859291932,-2786184.8127825772,3149646.9478388075,5631306.063761621,131.12364030843025,53.98964132575547,-9.313225746154785e-10,6138709177.177989,96
1286.7551022070156,2026-07-15T00:21:26.755Z,133.04065096784464,53.69007046275514,663848.4117897945,-2851670.6905329977,3053695.809175374,5651338.413911241,133.28484368108548,53.31058738407882,0,6093887910.459898,96
1303.0431414754587,2026-07-15T00:21:43.043Z,134.60539018828945,53.94145851099039,663938.0398320556,-2916520.7897218307,2956973.597612051,5669649.311634239,135.18099981012043,52.94344182895183,0,6291512740.297695,96
1319.3311807439022,2026-07-15T00:21:59.331Z,136.188956560318,54.170434004090225,664019.4617597423,-2980717.238165632,2859508.1164467116,5686233.179253788,136.21046988061767,54.14784277099499,0,6063805702.380901,96
1335.6192200123453,2026-07-15T00:22:15.619Z,137.78991086839528,54.37656185757731,664092.5792022953,-3044242.320982895,2761327.3261053786,5701084.965163157,137.30586423522834,55.33997007470718,9.313225746154785e-10,6277253798.27214,96
1351.9072592807886,2026-07-15T00:22:31.907Z,139.40668633337248,54.55944084217884,664157.3038306879,-3107078.426722326,2662459.3968138127,5714200.1453644885,139.1798608556176,55.066572461431164,0,6124607014.399599,96
1368.195298549232,2026-07-15T00:22:48.195Z,141.037597220321,54.71870717924691,664213.5574614042,-3169208.1180662178,2562932.629888503,5725574.724846842,141.24207145503212,54.23640655486394,0,6117270171.792512,96
1384.483337817675,2026-07-15T00:23:04.483Z,142.68084684129119,54.854037927076995,664261.2721484508,-3230614.073267449,2462775.5214758334,5735205.238803119,143.0283977852565,53.9131735195837,-9.313225746154785e-10,6258479588.970222,96
1400.7713770861183,2026-07-15T00:23:20.771Z,144.3345402518873,54.965154088838574,664300.3902632883,-3291279.1521771946,2362016.6808268256,5743088.753685476,144.31897475389354,55.0296016860399,0,6069909125.479562,96
1417.0594163545616,2026-07-15T00:23:37.059Z,145.99669631546186,55.05182337527269,664330.8645626213,-3351186.3489217455,2260684.887041553,5749222.868098911,145.68504517914002,56.13439050436831,9.313225746154785e-10,6323185281.563292,96
1433.3474556230046,2026-07-15T00:23:53.347Z,147.66526312879165,55.11386256019835,664352.6582439309,-3410318.820024788,2158809.0535656563,5753605.71353275,147.56487358862947,55.54356791161633,0,6109999883.530534,96
1449.6354948914482,2026-07-15T00:24:09.635Z,149.3381348890567,55.1511393741625,664365.7449887684,-3468659.907471742,2056418.189046273,5756235.954929817,149.45458418510574,54.56754406594581,9.313225746154785e-10,6140245231.605491,96
1465.9235341598912,2026-07-15T00:24:25.923Z,151.01316819898784,55.16357389108411,664370.1089936746,-3526193.0986987795,1953541.4590149608,5757112.791093102,151.14531447099668,54.29709741116673,-9.313225746154785e-10,6225288363.560442,96
1482.2115734283343,2026-07-15T00:24:42.211Z,152.6882016774884,55.151139374162504,664365.7449887684,-3582902.080928762,1850208.0965174087,5756235.954929817,152.67310155346607,55.30615852911217,9.313225746154785e-10,6075468469.101841,96
1498.4996126967776,2026-07-15T00:24:58.499Z,154.36107326918403,55.113862560198356,664352.6582439309,-3638770.6986884167,1746447.475974848,5753605.71353275,154.28199703010714,56.30394362943038,0,6368972336.258312,96
1514.7876519652211,2026-07-15T00:25:14.787Z,156.0296402510832,55.05182337527268,664330.8645626213,-3693783.0032347543,1642289.0210652873,5749222.868098911,156.02238486047958,55.39501555806135,0,6094794017.195581,96
1531.0756912336642,2026-07-15T00:25:31.075Z,157.69179614608834,54.96515408883858,664300.3902632901,-3747923.214864955,1537762.2812179874,5743088.753685477,157.67749653389345,54.286761268402536,0,6162759806.239811,96
1547.3637305021075,2026-07-15T00:25:47.363Z,159.34548955715016,54.854037927076995,664261.2721484508,-3801175.767386193,1432896.8368344773,5735205.238803119,159.2960796386207,54.076950165241264,9.313225746154785e-10,6191845341.038952,96
1563.6517697705506,2026-07-15T00:26:03.651Z,160.98873934622404,54.71870717924691,664213.5574614052,-3853525.2791578476,1327722.3670087992,5725574.724846843,161.01289998371618,54.96374457808964,9.313225746154785e-10,6080430586.18248,96
1579.9398090389939,2026-07-15T00:26:19.939Z,162.61965006506887,54.55944084217884,664157.3038306879,-3904956.5730318404,1222268.6088666776,5714200.145364489,162.8110598052097,55.83999729504269,0,6414599156.6477375,96
1596.227848307437,2026-07-15T00:26:36.227Z,164.23642569814973,54.376561857577315,664092.5792022962,-3955454.690690311,1116565.314101962,5701084.965163158,164.28061823377593,54.6281950727577,0,6079015487.750363,96
1612.5158875758805,2026-07-15T00:26:52.515Z,165.83737983812335,54.170434004090225,664019.4617597423,-4005004.871595376,1010642.3207147395,5686233.179253788,165.66335945911248,53.40760228350923,0,6184880778.653584,96
1628.8039268443238,2026-07-15T00:27:08.803Z,167.42094637825562,53.941458510990394,663938.0398320556,-4053592.5848981696,904529.4519875939,5669649.311634239,167.23899692660157,53.26422220439309,9.313225746154785e-10,6158177170.29832,96
1645.0919661127668,2026-07-15T00:27:25.091Z,168.98568543059667,53.690070462755145,663848.4117897926,-4101203.5087496787,798256.6016260092,5651338.413911241,169.08184746538583,54.020732971377385,-9.313225746154785e-10,6084858860.252022,96
1661.38000538121,2026-07-15T00:27:41.380Z,170.5302856577329,53.41673506391272,663750.6859291922,-4147823.5063857264,691853.9346456148,5631306.063761621,170.9369681707095,54.59058987520203,-9.313225746154785e-10,6361356602.117582,96
1677.6680446496532,2026-07-15T00:27:57.668Z,172.05358306068229,53.121943831453336,663644.9803445833,-4193438.8228585366,585350.7488602365,5609558.3632332925,172.10747297428512,53.28140349587722,0,6062808123.146224,96
1693.9560839180963,2026-07-15T00:28:13.956Z,173.55453750011156,52.806210778169294,663531.4227891807,-4238035.77024722,478777.24631275795,5586101.936886511,173.20903194647914,51.97115284946586,0,6206796440.781635,96
1710.2441231865398,2026-07-15T00:28:30.244Z,175.03224945939738,52.47006864484409,663410.1505244244,-4281600.961502725,372163.2801818992,5560943.929775969,174.77169960276893,51.89756081315933,9.313225746154785e-10,6124426053.372814,96
1726.532162454983,2026-07-15T00:28:46.532Z,176.4859524984074,52.11406523263865,663281.3101580199,-4324121.24581813,265538.73425897746,5534092.005274344,176.6760471900762,52.523286738158,0,6088931894.253637,96
1742.8202017234262,2026-07-15T00:29:02.820Z,177.91501102284786,51.73875987970917,663145.0574708302,-4365583.722684889,158933.41422415618,5505554.34273796,178.45871608544013,52.79044634922157,0,6304175431.135831,96
1759.1082409918695,2026-07-15T00:29:19.108Z,179.3189143165422,51.34472011840446,663001.5572328502,-4405975.738529649,52377.12752655847,5475339.635015274,179.3476157115438,51.41509410935146,0,6046428413.706731,96
1775.3962802603126,2026-07-15T00:29:35.396Z,-179.30272873422908,50.93251854166099,662850.9830084126,-4445284.894873824,-54100.362667402485,5443457.085798957,-179.81630329487209,50.037228237808975,9.313225746154785e-10,6228814676.690381,96
